sc_point_gid,latitude,longitude,timezone,elevation_m,resource,area_developable_sq_km,capacity_ac_mw,capacity_density_included_area_mw_per_km2,capacity_density_convex_hull_mw_per_km2,dist_spur_km
5404,48.867226,-114.46289,-7,1272.3334,4.67473,0.9396,0,0,0,38.07393503
5409,48.9599,-113.646484,-7,1838.5555,11.388686,3.9762,66,19.03773,5.915171,28.47792206
5410,48.977936,-113.48288,-7,1560.7931,9.85396,23.654621,240,11.193665,3.0597212,21.11226622
5411,48.99581,-113.31917,-7,1404.8096,7.9541574,15.0894,162,11.764706,3.1962173,17.56014285
5723,47.319584,-124.12335,-8,91.19512,6.12467,29.8791,216,8.885927,2.2828844,21.05689609
5724,47.34806,-123.96867,-8,121.67647,5.563447,28.0413,210,8.522658,2.11011,20.2585909
5725,47.37639,-123.81384,-8,207.90909,5.152269,1.8756,48,31.520882,3.3888276,16.70601297
5726,47.404556,-123.65886,-8,342.1111,4.330286,0.91980004,48,53.872055,5.7701325,27.10983115
5737,47.70437,-121.94411,-8,180.5,4.2878127,0.107999995,0,0,0,17.99579869
5738,47.730698,-121.78734,-8,267.3,4.417974,1.7748001,54,35.08772,4.010455,29.2671818
5739,47.756878,-121.63042,-8,494,4.8515778,0.0324,0,0,0,27.96240908
5747,47.9607,-120.36995,-8,1868,7.9728894,0.0567,0,0,0,26.21732465
5748,47.985474,-120.21176,-8,750.4286,5.7212386,1.3878,42,37.30349,6.7577696,27.60350647
5749,48.010094,-120.05342,-8,1009.5294,5.0213766,1.6902001,72,48.309177,1.6057212,16.15431816
5750,48.034554,-119.89496,-8,514.8929,4.205234,8.916301,138,16.67029,2.0149753,19.34159739
5751,48.058857,-119.73636,-8,717.3125,5.139818,5.9841,60,10.273797,3.1037252,1.362792206
5752,48.083,-119.57762,-8,627.6667,4.4236336,2.0367,0,0,0,16.78322077
5753,48.106995,-119.418755,-8,579.7692,5.3325872,4.5341997,54,13.071896,3.3896441,9.172051942
5754,48.13082,-119.25974,-8,548.1539,4.3855267,9.8505,186,21.242334,1.8184922,1.670071427
5755,48.15449,-119.10061,-8,564.5143,4.1898155,5.9814,174,33.150433,1.6833494,17.66028571
5756,48.178,-118.94133,-8,707.96875,4.479949,11.945701,168,16.408813,1.7129688,6.605727266
5757,48.201363,-118.78192,-8,875.53845,5.3853574,12.0663,174,17.622215,1.8366607,18.23866233
5758,48.224556,-118.62239,-8,938.2727,5.281389,5.6916,186,40.499054,2.0786471,21.0760844
5759,48.247593,-118.46272,-8,942.86957,5.4975843,2.3409,126,67.63285,1.7288433,42.37209737
5760,48.270466,-118.30292,-8,772.29034,5.134155,3.1725001,150,58.234337,1.6276876,35.23916231
5761,48.293182,-118.14299,-8,792.3333,4.898079,0.3987,42,123.45679,1.861826,3.327350647
5762,48.315742,-117.98294,-8,920.8,4.9906473,0.1593,0,0,0,14.16042856
5763,48.33814,-117.822754,-8,807.7143,4.79344,0.45810002,48,109.73937,2.871088,1.154558441
5764,48.360374,-117.662445,-8,979.05554,4.1879034,1.4184,66,53.25587,1.9470747,13.29131168
5765,48.382454,-117.502014,-8,1208.4,5.3476458,2.3643003,66,31.953522,1.6207157,12.54682466
5766,48.40437,-117.341446,-8,821.35297,4.239864,2.4543,84,36.133694,1.6734958,11.37572727
5767,48.426125,-117.180756,-8,1132.8948,5.564763,4.9374,174,44.56739,1.7553642,20.08343505
5768,48.44772,-117.01995,-8,882.7778,3.7689226,20.571299,246,13.918593,2.2731779,35.74188309
5769,48.469154,-116.859024,-8,816.375,3.543965,12.734099,126,10.19368,2.421611,32.53916231
5770,48.490425,-116.69797,-8,1364.1428,7.3790946,1.3004999,60,51.800053,2.4965706,28.74792206
5771,48.511536,-116.53678,-8,952.1,5.093157,5.6547,168,32.662582,1.9902369,21.09682466
5772,48.532486,-116.37549,-8,1038.4688,6.919944,4.9284,174,36.97329,1.9091793,18.62954544
5773,48.553272,-116.214066,-8,1452,7.405799,0.30150002,0,0,0,18.31322077
5774,48.5739,-116.052536,-7,1021.14813,4.3450165,10.3059,162,17.301039,2.0699673,10.36124025
5775,48.59436,-115.89087,-7,1040.2273,4.4055433,8.5689,150,18.686699,1.7035816,22.21145453
5776,48.614662,-115.729095,-7,1365.8572,6.355882,0.44820002,0,0,0,20.02851947
5777,48.634796,-115.567215,-7,1280.8334,5.5624967,0.22230001,0,0,0,27.2796883
5778,48.65477,-115.40521,-7,971.5,4.506734,0.2106,0,0,0,30.82166881
5780,48.69423,-115.08085,-7,1386,5.932001,0.7749,36,48.84005,6.067501,18.39042856
5781,48.713715,-114.9185,-7,1073.3125,4.8511467,11.2383,156,14.94124,1.8388733,4.705584412
5782,48.733036,-114.75604,-7,1444.2778,5.386859,3.5091,78,24.628208,1.2802807,7.334772721
5783,48.75219,-114.593475,-7,1779.4,7.7644663,1.2231,60,55.694794,5.011778,27.93792206
5785,48.790016,-114.268,-7,1248.7142,4.424284,0.84330004,0,0,0,38.43658439
5789,48.863678,-113.61574,-7,1896.75,12.13008,0.63720006,0,0,0,18.86866233
5790,48.881683,-113.45241,-7,1569.7931,10.175612,18.567902,246,14.700083,2.736701,7.04293506
5791,48.899525,-113.28897,-7,1530.2106,10.100479,25.1973,240,10.320317,3.0744824,5.667350647
5792,48.9172,-113.125435,-7,1417.0526,9.537788,35.8083,246,7.532334,2.5910442,11.17763635
5793,48.934708,-112.96179,-7,1360.25,8.746771,74.622604,258,3.7945976,2.4211183,22.75520128
5794,48.95205,-112.79804,-7,1283.625,8.369707,44.4816,234,5.6545095,2.224991,34.19159739
5795,48.969227,-112.6342,-7,1259.8334,8.345109,37.1619,192,5.618323,2.8100846,32.1513831
5796,48.986237,-112.470245,-7,1259.6,8.576311,24.8283,186,8.356246,3.2377095,19.43844805
6103,47.22618,-124.07617,-8,65.75676,6.3100405,26.9865,198,8.592072,2.1606183,42.99460387
6104,47.25461,-123.92172,-8,103.02702,5.81979,23.0625,204,10.372811,2.1536307,0.36
6105,47.282883,-123.76712,-8,222.36586,5.593209,20.043818,210,13.893851,2.065532,19.04226622
6106,47.31101,-123.612366,-8,227.12122,4.871667,10.2753,180,22.698898,2.180595,28.199974
6107,47.338978,-123.45746,-8,205.77777,4.787257,0.62729996,48,95.57945,3.948643,21.55431816
6108,47.3668,-123.3024,-8,238.25,4.8643274,0.7281,54,87.7193,3.11547,23.21424674
6111,47.449337,-122.83633,-8,86.4,5.4809246,3.3669002,42,13.093902,11.997824,30.01541556
6116,47.583847,-122.05658,-8,265,6.2289114,0.1611,0,0,0,13.08307791
6117,47.610287,-121.90019,-8,137.33333,3.9442825,0.41580003,0,0,0,5.717422074
6118,47.636574,-121.74365,-8,612.3333,4.613806,0.0783,0,0,0,14.71587012
6121,47.7145,-121.27319,-8,355.5,3.5631707,0.0162,0,0,0,9.547493501
6122,47.74017,-121.11609,-8,1226.2222,6.5262756,0.30870003,0,0,0,4.981980515
6124,47.791035,-120.80145,-8,859,7.4866548,0.22320001,0,0,0,23.5113831
6125,47.81623,-120.64392,-8,777,4.139931,0.0081,0,0,0,9.703006486
6126,47.841278,-120.48625,-8,957.5,7.4459305,1.9836,60,31.655588,2.5367835,19.99873375
6127,47.866165,-120.328445,-8,754.8,5.619312,1.6379999,48,32.92181,3.9845963,19.09763635
6128,47.890892,-120.1705,-8,689.0769,4.8835144,1.1475,54,63.49206,1.2301986,0.959116882
6129,47.915466,-120.01242,-8,789.9474,5.629356,7.7661,78,12.856648,2.6129928,12.2538896
6130,47.93988,-119.8542,-8,672.6667,5.29668,13.6584,174,14.292403,2.0551605,1.08
6131,47.96414,-119.69585,-8,642.43243,5.763172,26.669538,198,8.035649,2.236708,4.382863633
6132,47.988243,-119.53736,-8,623.5,5.14271,7.8587995,78,10.455624,6.0768914,1.049116882
6133,48.012188,-119.37874,-8,685.73914,5.7058024,15.8355,132,8.672856,2.2589912,0.847279221
6134,48.035973,-119.21998,-8,731.02704,5.588364,18.808119,204,11.243386,2.1272335,9.678519472
6135,48.0596,-119.06109,-8,632.8158,4.7223887,12.080619,162,14.214641,1.935811,6.276610383
6136,48.083073,-118.90207,-8,811.175,4.8415165,17.1063,198,14.524328,2.0725951,17.07615583
6137,48.106384,-118.74291,-8,806.8788,5.4641027,5.0661,186,47.542366,2.0902991,4.332792206
6138,48.129536,-118.58363,-8,817.525,5.062529,7.2495,198,35.842293,1.9751997,11.2521948
6139,48.152527,-118.42421,-8,831.6129,5.160452,1.5309,126,111.111115,1.9033829,23.96512986
6140,48.175365,-118.26466,-8,707.9,5.2041397,1.8927001,126,73.37526,1.6398085,24.64785063
6141,48.19804,-118.104996,-8,883.6667,5.2828603,0.3627,48,174.29195,0.9957029,27.32711037
6142,48.22056,-117.94519,-8,1069.2084,5.8813024,2.583,114,46.602894,1.7386229,19.47417531
6143,48.242912,-117.78526,-8,680.125,4.668868,0.6975,48,72.26739,6.0870385,6.031097398
6144,48.26511,-117.62521,-8,1040.9412,4.8516126,2.1771,54,27.210884,3.3653038,7.958376618
6145,48.287144,-117.46503,-8,1030.4117,4.7839246,7.7148,204,29.525423,2.3156877,22.93145453
6146,48.30902,-117.304726,-8,726.2222,3.7665296,0.684,0,0,0,5.767493501
6147,48.330738,-117.1443,-8,904.5333,4.518011,3.8934002,156,45.638054,1.8889151,24.24262336
6148,48.352295,-116.98375,-8,825.3,3.7517672,15.3765,192,13.878047,2.0220084,23.09336362
6149,48.373688,-116.823074,-8,848.6957,3.6047003,4.2957,96,23.422632,1.7392035,22.27431816
6150,48.394917,-116.66227,-8,1422.6666,7.881401,1.3959,54,43.010754,1.9092541,16.74594155
6151,48.415993,-116.50136,-8,887.6,5.5183387,1.5804,54,35.27337,2.141346,9.103889604
6152,48.4369,-116.34032,-8,897.5172,5.165726,9.520202,174,19.546389,2.3346379,19.07689609
6153,48.45765,-116.17917,-8,1296.7778,5.489028,1.6560001,48,32.92181,2.0581255,24.58233765
6154,48.478237,-116.01788,-7,1034.8235,5.34807,1.9251001,66,41.152264,3.5174954,16.06587012
6155,48.498657,-115.85649,-7,855.94116,4.3090878,2.2166998,66,31.460032,1.7322971,29.20276621
6156,48.51892,-115.69499,-7,1051.5555,5.4710913,1.2726,54,49.382717,8.461135,20.17873375
6157,48.53902,-115.533356,-7,1053.5,3.9718657,10.559701,168,17.7727,3.237025,25.57343505
6158,48.558956,-115.37161,-7,1045.1666,4.009206,6.7347,96,14.945589,3.6115038,20.90777921
6159,48.578728,-115.20976,-7,1062,3.3605182,0.8208,54,69.44444,1.8002423,19.99763635
6160,48.59834,-115.04779,-7,1289.625,5.7943153,2.9943001,66,25.226465,4.763926,22.66520128
6161,48.61779,-114.88571,-7,1263,5.210627,7.5438004,138,20.428102,2.1627214,30.09262336
6162,48.637074,-114.72351,-7,1285.4375,5.3388424,2.7207003,54,23.310024,6.9711986,17.08145453
6163,48.656193,-114.56121,-7,1507.619,5.6954145,3.3291,126,40.091637,1.8834951,15.20314934
6164,48.67515,-114.3988,-7,1499.6,6.48731,0.5508,0,0,0,22.24343505
6165,48.693947,-114.23627,-7,1402,5.0767097,2.4714,72,31.409502,3.292791,33.45835062
6170,48.785442,-113.422035,-7,1643.8387,9.907203,16.1802,222,14.75897,2.69191,8.21293506
6171,48.80325,-113.25887,-7,1563.15,10.601153,48.854702,270,6.0179334,2.667491,5.655655839
6172,48.82089,-113.09561,-7,1438.2683,9.613543,72.7866,258,3.9303865,2.4298499,7.361909089
6173,48.838364,-112.932236,-7,1352.7391,8.815945,72.683105,270,3.985334,2.6184762,20.78579869
6174,48.855675,-112.76877,-7,1294.0698,8.429123,61.74352,246,4.2257366,2.216608,32.97042856
6175,48.872818,-112.605194,-7,1249.6945,8.326413,74.13651,258,3.6942532,2.4176598,26.60555842
6176,48.889793,-112.44151,-7,1226.75,8.006375,51.767998,246,5.144033,2.2333837,18.21152596
6177,48.90661,-112.27775,-7,1229.2593,8.453664,6.1641,132,22.665224,2.6667635,12.95205194
6178,48.923252,-112.11388,-7,1200.025,8.702652,13.7547,210,16.419207,2.0035987,15.25057141
6179,48.939735,-111.94991,-7,1059.4,8.114962,34.178402,246,7.4803867,2.1908562,23.24622725
6180,48.956047,-111.78584,-7,1064.4865,7.451584,26.484299,228,8.944439,2.308034,25.89350647
6181,48.97219,-111.62169,-7,1317.3334,8.063316,16.7742,198,12.751406,2.456465,37.6371818
6182,48.988174,-111.45744,-7,1224.8,8.953515,13.2516,168,14.647416,2.7498996,53.53584412
6438,47.44506,-69.13928,-5,344.4091,6.9746103,21.2103,96,4.6441426,3.674918,333.8940128
6443,47.30661,-68.36337,-5,296,7.1344585,0.0891,0,0,0,241.8262856
6444,47.27846,-68.20863,-5,242.66667,7.1120424,12.3606,132,11.070853,2.2784579,214.9092466
6445,47.250164,-68.054054,-5,231.16667,7.2914143,10.908,90,8.586639,3.1229858,199.4669804
6482,47.104248,-124.18321,-8,19.428572,6.834394,4.9256997,54,12.531328,6.322388,33.58343505
6483,47.13278,-124.029144,-8,56.588234,6.4549985,13.9797,162,14.556041,1.8748583,34.36364933
6484,47.16115,-123.87492,-8,88.85714,6.103406,25.483501,216,11.420414,2.1911256,25.4024805
6485,47.189377,-123.72055,-8,120.756096,5.667625,19.8207,216,15.151515,2.5322363,25.71350647
6486,47.217453,-123.566025,-8,131.34375,5.394028,8.2872,144,20.671835,1.9036803,23.84159739
6487,47.245377,-123.41135,-8,153.27777,5.3537154,3.4038,96,31.189083,1.3835115,22.45057141
6488,47.273148,-123.256516,-8,162.4,5.819825,4.9301996,60,13.18044,5.0648184,12.41579869
6489,47.300762,-123.10154,-8,95,5.4594283,0.27269998,0,0,0,8.967564928
6490,47.32823,-122.94642,-8,82.411766,5.463352,4.0572004,60,16.138142,4.1859446,41.69842205
6491,47.35554,-122.79114,-8,59.333332,5.4490294,0.98910004,0,0,0,28.72078569
6496,47.489815,-122.012566,-8,318.85715,6.810404,0.2502,0,0,0,21.13785063
6497,47.516205,-121.856415,-8,595.75,6.778574,0.5652,30,69.8812,3.4910643,0.36
6498,47.542446,-121.70012,-8,274.66666,3.7848852,0.0567,0,0,0,16.46314934
6504,47.696632,-120.75936,-8,801.875,6.498073,0.32939997,54,196.07843,1.3699099,15.674987
6505,47.721786,-120.60207,-8,762.5,6.1348934,0.30059996,42,216.04938,2.149745,17.15491557
6506,47.746784,-120.44465,-8,895.6316,5.9056354,1.7712,138,84.761375,2.2945085,9.002194796
6507,47.771626,-120.28709,-8,682.19446,4.9333525,12.6612,198,18.120419,2.6174324,16.95307791
6508,47.79631,-120.12939,-8,566.65216,4.0839286,5.8698,138,36.249016,1.9017104,0.344558441
6509,47.820843,-119.97155,-8,733.375,5.9266496,3.177,84,27.507614,2.1791437,0.577279221
6510,47.845215,-119.81358,-8,797.4375,6.309248,19.8828,180,9.329228,2.0810342,0.27
6511,47.869427,-119.65547,-8,679.2895,5.7379346,19.255499,180,10.046212,1.9067574,14.64396103
6512,47.893486,-119.49723,-8,662.45,5.577477,43.049618,222,5.370842,2.1562903,15.06792206
6513,47.91739,-119.33885,-8,674.7727,5.7475753,44.261997,210,5.003073,2.032551,24.77028571
6514,47.94113,-119.18034,-8,677.129,5.891309,15.0669,132,9.296233,1.8260958,1.580071427
6515,47.964714,-119.0217,-8,558.15,5.037295,5.7077994,78,14.701725,2.7349133,0.217279221
6516,47.98814,-118.86293,-8,661.7931,5.026183,8.9829,120,18.00099,2.1702626,0.09
6517,48.011414,-118.704025,-8,648.5333,4.8905497,3.1284,150,65.6685,1.5279691,5.804772721
6518,48.034523,-118.545,-8,854.375,5.487082,7.5339,150,28.710882,2.4178836,11.53763635
6519,48.057476,-118.38583,-8,619.51514,4.489977,4.0887,168,49.26542,1.805418,24.26336362
6520,48.08027,-118.22654,-8,569.4737,5.063389,2.6163,66,29.100529,1.8088713,42.70651296
6521,48.1029,-118.067116,-8,1041.5,5.8208857,2.97,96,38.23178,2.651964,25.06431816
6522,48.125378,-117.90758,-8,853.86664,5.3399777,2.2220998,54,30.03003,5.628254,12.84131168
6523,48.147694,-117.7479,-8,610.75,4.52608,0.55259997,0,0,0,15.61851947
6524,48.16985,-117.588104,-8,801.8182,4.216581,1.3464,60,47.18094,3.193105,15.25851947
6525,48.19184,-117.42818,-8,979,5.7304006,0.9477,54,71.684586,1.9516003,12.94940259
6526,48.21368,-117.26813,-8,811,4.545625,0.3681,36,126.98412,1.1306142,5.438376618
6527,48.235355,-117.107956,-8,761.2308,3.8419938,1.6803001,60,40.70004,3.8671498,16.59682466
6528,48.25687,-116.94766,-8,844.5333,4.8177786,7.8452997,132,18.731375,2.06926,12.11866233
6529,48.278225,-116.78725,-8,937.9524,4.920329,4.824,138,30.100773,2.221977,26.55174024
6530,48.29942,-116.62671,-8,890,6.820756,0.1251,0,0,0,4.37646753
6532,48.341324,-116.30527,-8,1129.2273,5.498298,4.8968186,114,25.042837,1.7969409,22.93145453
6533,48.36203,-116.14438,-8,1582.7778,7.397334,1.1141999,42,45.886593,3.4689958,20.89124025
6534,48.38258,-115.98337,-7,1093.3914,5.762836,2.0358,96,57.25532,1.3982973,11.76396103
6535,48.402966,-115.822235,-7,752.5,5.1532426,0.8739,54,66.0066,2.6073353,4.010071427
6536,48.423187,-115.66098,-7,879.2,4.213842,2.5614,78,31.992125,2.576786,9.867564928
6537,48.443253,-115.49962,-7,902.9737,3.5615802,14.8869,204,14.617055,2.312539,2.945512986
6538,48.46315,-115.33814,-7,1053.4117,3.9768238,10.078199,192,20.173365,2.0706325,7.471097398
6539,48.482887,-115.17655,-7,1187.96,4.059933,9.496799,168,19.240019,2.5505843,11.2585909
6540,48.502464,-115.01485,-7,1391.25,5.826953,0.5751,0,0,0,29.42909089
6541,48.521873,-114.85303,-7,1390,5.957264,0.40050003,0,0,0,26.50166881
6542,48.541122,-114.6911,-7,1038.6,3.03067,1.8387,48,30.389364,5.8382535,9.773818177
6543,48.560204,-114.52907,-7,1053.4117,3.94538,15.4008,174,12.518346,2.1131976,3.56646753
6545,48.597885,-114.204666,-7,1381.875,6.323697,1.2663,54,49.382717,5.6751275,30.03990258
6550,48.689213,-113.39177,-7,1731.7727,11.167428,12.0942,198,17.336485,3.5980418,20.14410388
6551,48.706985,-113.228874,-7,1564.1708,10.2333145,45.286198,258,6.2700496,2.549904,21.68159739
6552,48.72459,-113.06589,-7,1398.9778,9.248344,75.315605,258,3.7539012,2.3864617,16.21014285
6553,48.74203,-112.90279,-7,1303.0217,8.238958,102.5946,270,2.8248587,2.4561973,18.06286363
6554,48.75931,-112.739586,-7,1279.775,8.344982,72.6912,264,3.944402,2.3586323,20.60579869
6555,48.77642,-112.57629,-7,1201.881,8.033253,87.715805,264,3.197233,2.4104395,25.29813634
6556,48.793365,-112.41289,-7,1181.5555,7.669934,60.3891,240,4.1463237,2.4373431,10.15300649
6557,48.81015,-112.24939,-7,1216.8667,8.622392,7.168419,168,25.386463,1.7021226,2.324558441
6558,48.82676,-112.08579,-7,1186.0625,8.925974,24.1497,222,9.926623,2.6898386,0.09
6559,48.84321,-111.922104,-7,1056.1082,8.133536,26.262,210,8.6737795,1.9544299,17.68742207
6560,48.85949,-111.75831,-7,1100.5366,7.503173,26.93422,204,8.008008,2.1669002,22.4110974
6561,48.87561,-111.59443,-7,1156.25,7.266743,25.3431,210,9.030277,2.0813832,35.5713831
6562,48.891556,-111.43045,-7,1255.1936,8.052684,8.478,192,26.905453,2.1562304,47.24049999
6563,48.907337,-111.26639,-7,1306.138,8.308921,11.0799,186,20.196098,2.291305,52.64049999
6564,48.92295,-111.10222,-7,1349.1842,9.174983,28.0953,240,10.0884,2.769051,55.87739608
6565,48.9384,-110.93797,-7,1045.35,8.315762,31.398302,228,7.9492087,2.3244634,52.56484415
6566,48.953682,-110.77362,-7,978.2941,8.177634,23.5728,228,10.337183,2.2489789,54.28763635
6567,48.968796,-110.60919,-7,925.67645,7.816835,32.376602,216,7.287966,2.6432927,56.20212337
6568,48.98374,-110.44467,-7,874.56,7.327214,24.997501,198,8.21662,2.7210746,57.91212337
6569,48.998524,-110.28006,-7,860.05,7.300763,21.109497,150,7.155533,3.211054,59.79042856
6818,47.351273,-69.18451,-5,352.82608,7.420104,63.323997,240,3.935923,2.2997968,328.6393829
6822,47.24101,-68.56439,-5,298.84616,7.456546,1.2771001,48,39.771317,1.9198637,267.58237
6823,47.213062,-68.409744,-5,250.72,7.258354,7.191,60,9.011444,2.134273,254.7911297
6824,47.184963,-68.25525,-5,229.54054,7.352383,27.500402,204,7.761228,2.053523,254.990318
6825,47.156715,-68.10089,-5,252.59525,7.407649,57.3381,246,4.474786,2.3266487,201.6834479
6826,47.128315,-67.9467,-5,243.78947,7.6279035,10.7307,114,11.187658,2.836121,181.2607531
6862,47.010887,-124.13611,-8,2,6.8133755,0.0648,0,0,0,31.04534414
6863,47.039368,-123.98227,-8,51.44,6.606293,12.2967005,96,10.696617,2.4516573,16.2213831
6864,47.06769,-123.82828,-8,77.833336,6.281784,24.3162,192,10.667733,2.054375,23.86078569
6865,47.09587,-123.67413,-8,97.675674,5.984081,21.7485,198,12.277471,2.026639,25.52601297
6866,47.123894,-123.51983,-8,93.416664,5.70582,5.5790195,60,13.203935,2.663211,24.75438959
6867,47.15177,-123.36539,-8,135.78572,5.943612,7.2765,144,22.33389,1.5444767,19.92682466
6868,47.179493,-123.210785,-8,175.06667,6.221165,2.4093,54,25.348543,3.8354962,6.875727266
6876,47.39578,-121.968704,-8,329,6.1040945,0.4014,0,0,0,25.95792206
6877,47.422127,-121.81279,-8,550.25,6.431,0.7938,36,56.980057,4.7428184,1.499116882
6884,47.602234,-120.71741,-8,657.25,5.193914,0.1332,0,0,0,18.76961687
6885,47.627342,-120.56036,-8,809.1539,6.4166946,0.26549998,48,219.47874,1.334668,7.552051942
6886,47.652294,-120.40318,-8,1050,7.658425,0.17999999,36,296.2963,0.7363838,19.84961687
6887,47.677094,-120.245865,-8,605.6087,4.7414994,3.8961,96,26.814144,1.8346019,1.999188309
6888,47.701733,-120.08841,-8,870.0769,5.5289207,7.3998,138,20.90434,1.6175438,3.085584412
6889,47.726215,-119.93082,-8,821.88574,6.2788267,20.6478,210,10.691104,1.9816748,3.752863633
6890,47.750546,-119.77309,-8,763.3947,6.4813714,24.631199,198,8.263842,2.1593215,0.561837662
6891,47.77472,-119.615234,-8,662.45715,5.9225583,30.0825,186,6.4232063,2.082267,7.595727266
6892,47.798733,-119.45723,-8,661.2727,5.8748107,46.7901,210,4.5644236,2.1908462,43.37269478
6893,47.822594,-119.2991,-8,658.2619,6.0596647,30.8619,216,7.2189136,2.042035,29.42799349
6894,47.84629,-119.14084,-8,655.75,5.805903,2.0808,72,35.4139,1.8852177,7.372051942
6895,47.869835,-118.98245,-8,783.4375,6.278298,8.3745,66,8.189094,3.7691865,3.923818177
6896,47.89322,-118.82393,-8,724.80646,5.9774346,14.116501,168,12.404749,1.8838018,2.089188309
6897,47.916443,-118.66528,-8,663.9091,5.5719743,4.8447003,144,34.995625,1.4637657,10.05396103
6898,47.939514,-118.50649,-8,669.6774,4.9442835,2.8836,138,56.41403,1.5018471,24.37255193
6899,47.962425,-118.34758,-8,619.4074,5.2745824,2.7864,120,48.41443,1.6955439,52.00584412
6900,47.985176,-118.18854,-8,757.3571,5.2988286,0.8676,72,94.562645,1.2544297,44.2146753
6901,48.007767,-118.02937,-8,1037.1111,6.411602,4.4234996,54,15.29052,5.8648143,21.6224805
6902,48.0302,-117.87009,-8,686.5,4.9200516,0.45900002,0,0,0,18.36594155
